-1.0699597384770454,-0.45062461943651777,1.7088013241105602,-1.7741782406123596,0.4429702016677934,1,0,0
8.630909530144303,8.234583164505228,7.20139844807645,6.909026350946584,10.362474542859891,0,0,1
-0.7444398733608547,1.493636704321858,2.296318973616174,-1.001356351368528,-1.472645320042289,1,0,0
3.071960435070313,7.6909697752020065,6.896817335656702,13.484967520220549,5.355784288233784,0,0,1
6.867776905746715,7.537689413359629,10.879699511257476,10.107913906932826,9.5989435805348,0,0,1
4.705824929300217,2.569206204037366,3.794729275320579,3.9229634316702215,3.5083825138342886,0,1,0
9.246199619674561,14.412920278575125,13.374488138817874,11.556100196672743,10.78427267497628,0,0,1
4.4373741871344805,3.871260934610295,4.499169259228091,3.887988147181459,5.348251305303634,0,1,0
-0.5632511388339091,0.2829185011616609,-1.072064499649657,0.7342168240228267,-0.23928935770877238,1,0,0
4.9768039118234295,2.847989140029063,4.788359711536293,2.5170943872371714,4.3069628270442735,0,1,0
2.42938045680888,3.482920202501521,3.6003354528467346,4.0984214612552154,4.653658117390831,0,1,0
8.81584811168008,16.719961198731873,7.6149921864393315,7.66260184676965,5.323806442989125,0,0,1
5.097394730871239,3.919590807003156,2.951179609503169,4.615478969554284,3.6648190399893465,0,1,0
6.939209401145751,7.267637333426526,14.018975788154833,7.8123785641568,12.151950235222671,0,0,1
4.570875602845898,3.171047517648645,4.726407875925973,3.6715197765383962,5.690783453483012,0,1,0
5.5743092679387605,4.84026926403449,4.592268203911384,4.097659754734502,3.2472266103403076,0,1,0
3.8964517504399594,4.193135288831243,4.912702741869148,3.8579052922115826,5.484567207182103,0,1,0
11.66838553579577,11.590754093660353,12.355287095080179,8.749095253519728,11.385700053361878,0,0,1
8.002218444858698,12.49688322409403,10.893409320217563,16.251724605189793,11.199203718559442,0,0,1
7.078248851003719,6.588958849307991,4.5105430248974825,11.88627539909434,9.752470169365271,0,0,1
-0.7469142491902838,-0.04902955813436645,0.8979041291454435,0.6056305264219325,1.1027772702279772,1,0,0
10.010520444222307,14.02381041025743,13.044633435588826,14.605654624217792,11.49988509917186,0,0,1
-0.6804993944707151,0.9667352381695999,-0.871318430894223,-1.472679014534529,0.8399412093274038,1,0,0
6.921116022327387,10.963031515454794,9.79151642037501,12.255109503486668,12.109925136957079,0,0,1
5.0413616913899535,4.040470845208843,3.0783994924065725,4.829753005584824,3.073506890022439,0,1,0
-1.8420134387037208,-2.5906627572337997,0.4475989768673388,-0.6473548444764521,-1.1661631722724568,1,0,0
